Timestamp;PID;PID_NAME;COMMAND;CPU%;CPU#;CPUWait%;UserCPU%;SystemCPU%;GuestCPU%;AppThreads;fdNR; MinorFaults minflt/s;MajorFaults majflt/s ;MemVSZ(KB);MemRSS(KB);Mem%;StackSize;StackRef; DiskRead(kB/s);DiskWrite(kB/s);kB_ccwr/s;iodelay;CSWCH;NS_CSWCH
09.04.2024 17:09:21;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.30;0.01;1087396; 147388;7.37;132;56;3.27;1.29;1.29;0;2.99;3.76
09.04.2024 17:09:28;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.30;0.01;1087396; 147388;7.37;132;56;3.27;1.29;1.29;0;2.99;3.76
09.04.2024 17:09:36;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.30;0.01;1087396; 147388;7.37;132;56;3.27;1.29;1.29;0;2.99;3.76
09.04.2024 17:09:44;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.30;0.01;1087396; 147388;7.37;132;56;3.26;1.29;1.29;0;2.99;3.76
09.04.2024 17:09:52;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.29;0.01;1087396; 147388;7.37;132;56;3.26;1.29;1.29;0;2.99;3.76
09.04.2024 17:09:59;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.29;0.01;1087396; 147388;7.37;132;56;3.26;1.29;1.29;0;2.99;3.75
09.04.2024 17:10:07;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.29;0.01;1087396; 147388;7.37;132;56;3.26;1.29;1.29;0;2.99;3.75
09.04.2024 17:10:15;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.29;0.01;1087396; 147388;7.37;132;56;3.26;1.29;1.29;0;2.98;3.75
09.04.2024 17:10:22;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.29;0.01;1087396; 147388;7.37;132;56;3.25;1.29;1.29;0;2.98;3.75
09.04.2024 17:10:30;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.29;0.01;1087396; 147388;7.37;132;56;3.25;1.29;1.29;0;2.98;3.75
09.04.2024 17:10:38;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.29;0.01;1087396; 147388;7.37;132;56;3.25;1.29;1.29;0;2.98;3.75
09.04.2024 17:10:46;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.29;0.01;1087396; 147388;7.37;132;56;3.25;1.29;1.29;0;2.98;3.74
09.04.2024 17:10:53;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.29;0.01;1087396; 147388;7.37;132;56;3.25;1.29;1.29;0;2.98;3.74
09.04.2024 17:11:01;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.29;0.01;1087396; 147388;7.37;132;56;3.25;1.28;1.28;0;2.97;3.74
09.04.2024 17:11:09;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.29;0.01;1087396; 147388;7.37;132;56;3.24;1.28;1.28;0;2.97;3.74
09.04.2024 17:11:16;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.29;0.01;1087396; 147388;7.37;132;56;3.24;1.28;1.28;0;2.97;3.74
09.04.2024 17:11:24;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.07;0.05; 0.00;15;54;1.29;0.01;1087396; 147388;7.37;132;56;3.24;1.28;1.28;0;2.97;3.73
09.04.2024 17:11:32;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;15;54;1.29;0.01;1087396; 147388;7.37;132;56;3.24;1.28;1.28;0;2.97;3.73
09.04.2024 17:11:40;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;15;54;1.29;0.01;1087396; 147388;7.37;132;56;3.24;1.28;1.28;0;2.97;3.73
09.04.2024 17:11:47;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.29;0.01;1087396; 147984;7.40;132;56;3.24;1.28;1.28;0;2.97;3.73
09.04.2024 17:11:55;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.28;0.01;1087396; 149964;7.50;132;56;3.24;1.28;1.28;0;2.96;3.73
09.04.2024 17:12:03;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.28;0.01;1087396; 149964;7.50;132;56;3.23;1.28;1.28;0;2.96;3.72
09.04.2024 17:12:11;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.28;0.01;1087396; 149964;7.50;132;56;3.23;1.28;1.28;0;2.96;3.72
09.04.2024 17:12:18;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.28;0.01;1087396; 149964;7.50;132;56;3.23;1.28;1.28;0;2.96;3.72
09.04.2024 17:12:26;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.28;0.01;1087396; 149964;7.50;132;56;3.23;1.28;1.28;0;2.96;3.72
09.04.2024 17:12:34;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.28;0.01;1087396; 149964;7.50;132;56;3.23;1.28;1.28;0;2.96;3.72
09.04.2024 17:12:41;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.28;0.01;1087396; 149964;7.50;132;56;3.23;1.28;1.28;0;2.95;3.71
09.04.2024 17:12:49;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.28;0.01;1087396; 149964;7.50;132;56;3.22;1.28;1.28;0;2.95;3.71
09.04.2024 17:12:57;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.28;0.01;1087396; 149964;7.50;132;56;3.22;1.28;1.28;0;2.95;3.71
09.04.2024 17:13:05;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.28;0.01;1087396; 149964;7.50;132;56;3.22;1.27;1.27;0;2.95;3.71
09.04.2024 17:13:12;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.28;0.01;1087396; 149964;7.50;132;56;3.22;1.27;1.27;0;2.95;3.71
09.04.2024 17:13:20;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.28;0.01;1087396; 149964;7.50;132;56;3.22;1.27;1.27;0;2.95;3.71
09.04.2024 17:13:28;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.28;0.01;1087396; 149964;7.50;132;56;3.22;1.27;1.27;0;2.95;3.70
09.04.2024 17:13:35;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.28;0.01;1087396; 149964;7.50;132;56;3.21;1.27;1.27;0;2.94;3.70
09.04.2024 17:13:43;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.28;0.01;1087396; 149964;7.50;132;56;3.21;1.27;1.27;0;2.94;3.70
09.04.2024 17:13:51;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.27;0.01;1087396; 149964;7.50;132;56;3.21;1.27;1.27;0;2.94;3.70
09.04.2024 17:13:59;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.27;0.01;1087396; 149964;7.50;132;56;3.21;1.27;1.27;0;2.94;3.70
09.04.2024 17:14:06;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.27;0.01;1087396; 149964;7.50;132;56;3.21;1.27;1.27;0;2.94;3.69
09.04.2024 17:14:14;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.27;0.01;1087396; 149964;7.50;132;56;3.21;1.27;1.27;0;2.94;3.69
09.04.2024 17:14:22;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.27;0.01;1087396; 149964;7.50;132;56;3.20;1.27;1.27;0;2.94;3.69
09.04.2024 17:14:29;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.27;0.01;1087396; 149964;7.50;132;56;3.20;1.27;1.27;0;2.93;3.69
09.04.2024 17:14:37;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.27;0.01;1087396; 149964;7.50;132;56;3.20;1.27;1.27;0;2.93;3.69
09.04.2024 17:14:45;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.27;0.01;1087396; 149964;7.50;132;56;3.20;1.27;1.27;0;2.93;3.68
09.04.2024 17:14:53;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.27;0.01;1087396; 149964;7.50;132;56;3.20;1.27;1.27;0;2.93;3.68
09.04.2024 17:15:00;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.27;0.01;1087396; 149964;7.50;132;56;3.20;1.26;1.26;0;2.93;3.68
09.04.2024 17:15:08;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.27;0.01;1087396; 149964;7.50;132;56;3.19;1.26;1.26;0;2.93;3.68
09.04.2024 17:15:16;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.27;0.01;1087396; 149964;7.50;132;56;3.19;1.26;1.26;0;2.93;3.68
09.04.2024 17:15:23;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.27;0.01;1087396; 149964;7.50;132;56;3.19;1.26;1.26;0;2.92;3.68
09.04.2024 17:15:31;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.27;0.01;1087396; 149964;7.50;132;56;3.19;1.26;1.26;0;2.92;3.67
09.04.2024 17:15:39;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.27;0.01;1087396; 149964;7.50;132;56;3.19;1.26;1.26;0;2.92;3.67
09.04.2024 17:15:47;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.27;0.01;1087396; 149964;7.50;132;56;3.19;1.26;1.26;0;2.92;3.67
09.04.2024 17:15:54;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.26;0.01;1087396; 149964;7.50;132;56;3.18;1.26;1.26;0;2.92;3.67
09.04.2024 17:16:02;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.26;0.01;1087396; 149964;7.50;132;56;3.18;1.26;1.26;0;2.92;3.67
09.04.2024 17:16:10;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.26;0.01;1087396; 149964;7.50;132;56;3.18;1.26;1.26;0;2.91;3.66
09.04.2024 17:16:18;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.26;0.01;1087396; 149964;7.50;132;56;3.18;1.26;1.26;0;2.91;3.66
09.04.2024 17:16:25;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.26;0.01;1087396; 149964;7.50;132;56;3.18;1.26;1.26;0;2.91;3.66
09.04.2024 17:16:33;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.26;0.01;1087396; 149964;7.50;132;56;3.18;1.26;1.26;0;2.91;3.66
09.04.2024 17:16:41;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.26;0.01;1087396; 149964;7.50;132;56;3.18;1.26;1.26;0;2.91;3.66
09.04.2024 17:16:48;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.26;0.01;1087396; 149964;7.50;132;56;3.17;1.26;1.26;0;2.91;3.66
09.04.2024 17:16:56;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.26;0.01;1087396; 149964;7.50;132;56;3.17;1.26;1.26;0;2.91;3.65
09.04.2024 17:17:04;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.26;0.01;1087396; 149964;7.50;132;56;3.17;1.25;1.25;0;2.90;3.65
09.04.2024 17:17:12;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.26;0.01;1087396; 149964;7.50;132;56;3.17;1.25;1.25;0;2.90;3.65
09.04.2024 17:17:19;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.07;0.05; 0.00;8;54;1.26;0.01;1087396; 149964;7.50;132;56;3.17;1.25;1.25;0;2.90;3.65
