Timestamp;PID;PID_NAME;COMMAND;CPU%;CPU#;CPUWait%;UserCPU%;SystemCPU%;GuestCPU%;AppThreads;fdNR; MinorFaults minflt/s;MajorFaults majflt/s ;MemVSZ(KB);MemRSS(KB);Mem%;StackSize;StackRef; DiskRead(kB/s);DiskWrite(kB/s);kB_ccwr/s;iodelay;CSWCH;NS_CSWCH
09.04.2024 17:09:21;855;php-fpm: master process (/etc/php-fpm.conf);php-fpm;0.0;0;0.00;0.00;0.00; 0.00;1;10;0.17;0.01;182500; 26944;1.35;132;32;1.00;0.00;0.00;0;1.11;0.00
09.04.2024 17:09:21;915;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.04;0.00;184356; 19524;0.98;132;72;0.06;0.00;0.00;0;6.20;0.02
09.04.2024 17:09:22;916;php-fpm: pool www;php-fpm;0.0;0;0.00;0.00;0.01; 0.00;1;6;0.03;0.00;184356; 18876;0.94;132;72;0.00;0.00;0.00;0;6.11;0.02
09.04.2024 17:09:22;918;php-fpm: pool www;php-fpm;0.0;0;0.00;0.00;0.01; 0.00;1;6;0.04;0.00;184356; 19260;0.96;132;72;0.00;0.00;0.00;0;6.10;0.02
09.04.2024 17:09:23;919;php-fpm: pool www;php-fpm;0.0;0;0.00;0.00;0.01; 0.00;1;6;0.04;0.00;184356; 18816;0.94;132;72;0.02;0.01;0.01;0;5.99;0.03
09.04.2024 17:09:23;920;php-fpm: pool www;php-fpm;0.0;0;0.00;0.00;0.01; 0.00;1;6;0.04;0.00;184356; 18792;0.94;132;72;0.00;0.00;0.00;0;6.03;0.02
09.04.2024 17:09:29;855;php-fpm: master process (/etc/php-fpm.conf);php-fpm;0.0;0;0.00;0.00;0.00; 0.00;1;10;0.17;0.01;182500; 26944;1.35;132;32;1.00;0.00;0.00;0;1.11;0.00
09.04.2024 17:09:29;915;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.04;0.00;184356; 19524;0.98;132;72;0.06;0.00;0.00;0;6.19;0.02
09.04.2024 17:09:30;916;php-fpm: pool www;php-fpm;0.0;0;0.00;0.00;0.01; 0.00;1;6;0.03;0.00;184356; 18876;0.94;132;72;0.00;0.00;0.00;0;6.10;0.02
09.04.2024 17:09:30;918;php-fpm: pool www;php-fpm;0.0;0;0.00;0.00;0.01; 0.00;1;6;0.04;0.00;184356; 19260;0.96;132;72;0.00;0.00;0.00;0;6.09;0.02
09.04.2024 17:09:30;919;php-fpm: pool www;php-fpm;0.0;0;0.00;0.00;0.01; 0.00;1;6;0.04;0.00;184356; 18816;0.94;132;72;0.02;0.01;0.01;0;5.99;0.03
09.04.2024 17:09:31;920;php-fpm: pool www;php-fpm;0.0;0;0.00;0.00;0.01; 0.00;1;6;0.04;0.00;184356; 18792;0.94;132;72;0.00;0.00;0.00;0;6.03;0.02
09.04.2024 17:09:36;855;php-fpm: master process (/etc/php-fpm.conf);php-fpm;0.0;0;0.00;0.00;0.00; 0.00;1;10;0.17;0.01;182500; 26944;1.35;132;32;1.00;0.00;0.00;0;1.11;0.00
09.04.2024 17:09:37;915;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.04;0.00;184356; 19524;0.98;132;72;0.06;0.00;0.00;0;6.19;0.02
09.04.2024 17:09:37;916;php-fpm: pool www;php-fpm;0.0;0;0.00;0.00;0.01; 0.00;1;6;0.03;0.00;184356; 18876;0.94;132;72;0.00;0.00;0.00;0;6.10;0.02
09.04.2024 17:09:38;918;php-fpm: pool www;php-fpm;0.0;0;0.00;0.00;0.01; 0.00;1;6;0.04;0.00;184356; 19260;0.96;132;72;0.00;0.00;0.00;0;6.09;0.02
09.04.2024 17:09:38;919;php-fpm: pool www;php-fpm;0.0;0;0.00;0.00;0.01; 0.00;1;6;0.04;0.00;184356; 18816;0.94;132;72;0.02;0.01;0.01;0;5.99;0.03
09.04.2024 17:09:38;920;php-fpm: pool www;php-fpm;0.0;0;0.00;0.00;0.01; 0.00;1;6;0.04;0.00;184356; 18792;0.94;132;72;0.00;0.00;0.00;0;6.03;0.02
09.04.2024 17:09:44;855;php-fpm: master process (/etc/php-fpm.conf);php-fpm;0.0;0;0.00;0.00;0.00; 0.00;1;10;0.17;0.01;182500; 26944;1.35;132;32;1.00;0.00;0.00;0;1.11;0.00
