Timestamp;PID;PID_NAME;COMMAND;CPU%;CPU#;CPUWait%;UserCPU%;SystemCPU%;GuestCPU%;AppThreads;fdNR; MinorFaults minflt/s;MajorFaults majflt/s ;MemVSZ(KB);MemRSS(KB);Mem%;StackSize;StackRef; DiskRead(kB/s);DiskWrite(kB/s);kB_ccwr/s;iodelay;CSWCH;NS_CSWCH
10.04.2024 12:42:27;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.15;0.77;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.59;4.59;0;9.10;76.98
10.04.2024 12:42:35;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.77;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.59;4.59;0;9.10;76.97
10.04.2024 12:42:43;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.77;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.59;4.59;0;9.10;76.97
10.04.2024 12:42:51;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.77;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.59;4.59;0;9.10;76.96
10.04.2024 12:42:58;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.77;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.59;4.59;0;9.10;76.95
10.04.2024 12:43:06;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.77;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.10;76.95
10.04.2024 12:43:14;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.77;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.10;76.94
10.04.2024 12:43:22;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.77;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.10;76.93
10.04.2024 12:43:29;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.77;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.10;76.92
10.04.2024 12:43:37;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.77;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.09;76.92
10.04.2024 12:43:45;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.77;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.09;76.91
10.04.2024 12:43:52;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.77;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.09;76.90
10.04.2024 12:44:00;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.77;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.09;76.90
10.04.2024 12:44:08;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.77;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.09;76.89
10.04.2024 12:44:16;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.77;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.09;76.88
10.04.2024 12:44:23;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.77;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.09;76.88
10.04.2024 12:44:31;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.76;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.09;76.87
10.04.2024 12:44:39;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.76;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.09;76.86
10.04.2024 12:44:46;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.76;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.09;76.86
10.04.2024 12:44:54;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.76;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.09;76.85
10.04.2024 12:45:02;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.76;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.09;76.84
10.04.2024 12:45:10;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.76;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.09;76.83
10.04.2024 12:45:17;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.76;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.08;76.83
10.04.2024 12:45:25;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.76;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.08;76.82
10.04.2024 12:45:33;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.76;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.08;76.81
10.04.2024 12:45:40;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.76;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.08;76.81
10.04.2024 12:45:48;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;2.14;0.76;0.51; 0.00;8;36;0.24;0.00;1090696; 158140;7.90;132;56;0.57;4.58;4.58;0;9.08;76.80
