Timestamp;PID;PID_NAME;COMMAND;CPU%;CPU#;CPUWait%;UserCPU%;SystemCPU%;GuestCPU%;AppThreads;fdNR; MinorFaults minflt/s;MajorFaults majflt/s ;MemVSZ(KB);MemRSS(KB);Mem%;StackSize;StackRef; DiskRead(kB/s);DiskWrite(kB/s);kB_ccwr/s;iodelay;CSWCH;NS_CSWCH
10.04.2024 04:56:30;855;php-fpm: master process (/etc/php-fpm.conf);php-fpm;0.0;0;0.00;0.00;0.00; 0.00;1;10;0.04;0.00;182500; 26944;1.35;132;32;0.26;0.00;0.00;0;1.10;0.00
10.04.2024 04:56:30;915;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 19532;0.98;132;72;0.01;0.01;0.01;0;9.48;0.04
10.04.2024 04:56:31;916;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 18888;0.94;132;72;0.00;0.01;0.01;0;9.43;0.03
10.04.2024 04:56:31;918;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 19272;0.96;132;72;0.00;0.01;0.01;0;9.49;0.04
10.04.2024 04:56:31;919;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 18824;0.94;132;72;0.01;0.01;0.01;0;9.37;0.04
10.04.2024 04:56:32;920;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 18792;0.94;132;72;0.00;0.01;0.01;0;9.43;0.04
10.04.2024 04:56:37;855;php-fpm: master process (/etc/php-fpm.conf);php-fpm;0.0;0;0.00;0.00;0.00; 0.00;1;10;0.04;0.00;182500; 26944;1.35;132;32;0.26;0.00;0.00;0;1.10;0.00
10.04.2024 04:56:38;915;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 19532;0.98;132;72;0.01;0.01;0.01;0;9.48;0.04
10.04.2024 04:56:38;916;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 18888;0.94;132;72;0.00;0.01;0.01;0;9.43;0.03
10.04.2024 04:56:39;918;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 19272;0.96;132;72;0.00;0.01;0.01;0;9.49;0.04
10.04.2024 04:56:39;919;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 18824;0.94;132;72;0.01;0.01;0.01;0;9.37;0.04
10.04.2024 04:56:39;920;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 18792;0.94;132;72;0.00;0.01;0.01;0;9.43;0.04
10.04.2024 04:56:45;855;php-fpm: master process (/etc/php-fpm.conf);php-fpm;0.0;0;0.00;0.00;0.00; 0.00;1;10;0.04;0.00;182500; 26944;1.35;132;32;0.26;0.00;0.00;0;1.10;0.00
10.04.2024 04:56:46;915;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 19532;0.98;132;72;0.01;0.01;0.01;0;9.48;0.04
10.04.2024 04:56:46;916;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 18888;0.94;132;72;0.00;0.01;0.01;0;9.43;0.03
10.04.2024 04:56:46;918;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 19272;0.96;132;72;0.00;0.01;0.01;0;9.49;0.04
10.04.2024 04:56:47;919;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 18824;0.94;132;72;0.01;0.01;0.01;0;9.37;0.04
10.04.2024 04:56:47;920;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 18792;0.94;132;72;0.00;0.01;0.01;0;9.43;0.04
10.04.2024 04:56:53;855;php-fpm: master process (/etc/php-fpm.conf);php-fpm;0.0;0;0.00;0.00;0.00; 0.00;1;10;0.04;0.00;182500; 26944;1.35;132;32;0.26;0.00;0.00;0;1.10;0.00
10.04.2024 04:56:53;915;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 19532;0.98;132;72;0.01;0.01;0.01;0;9.47;0.04
10.04.2024 04:56:54;916;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 18888;0.94;132;72;0.00;0.01;0.01;0;9.43;0.03
10.04.2024 04:56:54;918;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 19272;0.96;132;72;0.00;0.01;0.01;0;9.48;0.04
10.04.2024 04:56:54;919;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 18824;0.94;132;72;0.01;0.01;0.01;0;9.37;0.04
10.04.2024 04:56:55;920;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 18792;0.94;132;72;0.00;0.01;0.01;0;9.43;0.04
10.04.2024 04:57:01;855;php-fpm: master process (/etc/php-fpm.conf);php-fpm;0.0;0;0.00;0.00;0.00; 0.00;1;10;0.04;0.00;182500; 26944;1.35;132;32;0.26;0.00;0.00;0;1.10;0.00
10.04.2024 04:57:01;915;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 19532;0.98;132;72;0.01;0.01;0.01;0;9.47;0.04
10.04.2024 04:57:01;916;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 18888;0.94;132;72;0.00;0.01;0.01;0;9.43;0.03
10.04.2024 04:57:02;918;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 19272;0.96;132;72;0.00;0.01;0.01;0;9.48;0.04
10.04.2024 04:57:02;919;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 18824;0.94;132;72;0.01;0.01;0.01;0;9.36;0.04
10.04.2024 04:57:03;920;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 18792;0.94;132;72;0.00;0.01;0.01;0;9.43;0.04
10.04.2024 04:57:08;855;php-fpm: master process (/etc/php-fpm.conf);php-fpm;0.0;0;0.00;0.00;0.00; 0.00;1;10;0.04;0.00;182500; 26944;1.35;132;32;0.26;0.00;0.00;0;1.10;0.00
10.04.2024 04:57:09;915;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 19532;0.98;132;72;0.01;0.01;0.01;0;9.47;0.04
10.04.2024 04:57:09;916;php-fpm: pool www;php-fpm;0.0;0;0.00;0.01;0.01; 0.00;1;6;0.01;0.00;184356; 18888;0.94;132;72;0.00;0.01;0.01;0;9.43;0.03
