Timestamp;PID;PID_NAME;COMMAND;CPU%;CPU#;CPUWait%;UserCPU%;SystemCPU%;GuestCPU%;AppThreads;fdNR; MinorFaults minflt/s;MajorFaults majflt/s ;MemVSZ(KB);MemRSS(KB);Mem%;StackSize;StackRef; DiskRead(kB/s);DiskWrite(kB/s);kB_ccwr/s;iodelay;CSWCH;NS_CSWCH
11.04.2024 08:12:09;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.17;0.05;0.07; 0.00;11;46;79.73;3.31;1076820; 118060;5.90;132;56;923.21;0.46;0.46;0;5.47;1.06
11.04.2024 08:12:16;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.15;0.04;0.06; 0.00;8;46;70.75;2.93;1076820; 118236;5.91;132;56;819.00;0.41;0.41;0;4.85;0.94
11.04.2024 08:12:24;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.13;0.04;0.05; 0.00;8;46;63.57;2.64;1076820; 118236;5.91;132;56;736.04;0.37;0.37;0;4.36;0.84
11.04.2024 08:12:32;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.12;0.04;0.05; 0.00;8;46;57.72;2.39;1076820; 118236;5.91;132;56;668.41;0.33;0.33;0;3.96;0.77
11.04.2024 08:12:39;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.11;0.03;0.04; 0.00;8;46;52.86;2.19;1076820; 118236;5.91;132;56;612.10;0.31;0.31;0;3.63;0.70
11.04.2024 08:12:47;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.10;0.03;0.04; 0.00;8;46;48.75;2.02;1076820; 118236;5.91;132;56;564.54;0.28;0.28;0;3.34;0.65
11.04.2024 08:12:55;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.03;0.04; 0.00;8;46;45.23;1.88;1076820; 118236;5.91;132;56;523.89;0.26;0.26;0;3.10;0.60
11.04.2024 08:13:03;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.09;0.03;0.04; 0.00;8;46;42.18;1.75;1076820; 118236;5.91;132;56;488.44;0.24;0.24;0;2.89;0.56
11.04.2024 08:13:10;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.08;0.03;0.03; 0.00;8;46;39.49;1.64;1076820; 119476;5.97;132;56;457.37;0.23;0.23;0;2.71;0.52
11.04.2024 08:13:18;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.08;0.03;0.03; 0.00;8;46;37.14;1.54;1076820; 119476;5.97;132;56;430.09;0.22;0.22;0;2.55;0.49
11.04.2024 08:13:26;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.07;0.03;0.03; 0.00;8;46;35.05;1.45;1076820; 121508;6.07;132;56;405.93;0.20;0.20;0;2.40;0.46
11.04.2024 08:13:33;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.07;0.03;0.03; 0.00;8;46;33.20;1.38;1076820; 121508;6.07;132;56;384.48;0.19;0.19;0;2.28;0.44
11.04.2024 08:13:41;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.07;0.03;0.03; 0.00;8;46;31.53;1.31;1076820; 121508;6.07;132;56;365.18;0.18;0.18;0;2.16;0.42
11.04.2024 08:13:49;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.06;0.02;0.03; 0.00;8;46;30.01;1.24;1076820; 121508;6.07;132;56;347.64;0.17;0.17;0;2.06;0.40
11.04.2024 08:13:57;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.06;0.02;0.03; 0.00;8;46;28.64;1.19;1076820; 121508;6.07;132;56;331.75;0.17;0.17;0;1.96;0.38
11.04.2024 08:14:04;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.06;0.02;0.03; 0.00;8;46;27.39;1.14;1076820; 121508;6.07;132;56;317.24;0.16;0.16;0;1.88;0.36
11.04.2024 08:14:12;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.05;0.02;0.03; 0.00;8;46;26.24;1.09;1076820; 121508;6.07;132;56;303.92;0.15;0.15;0;1.80;0.35
11.04.2024 08:14:20;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.05;0.02;0.03; 0.00;8;46;25.18;1.04;1076820; 121508;6.07;132;56;291.70;0.15;0.15;0;1.73;0.33
11.04.2024 08:14:27;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.05;0.02;0.03; 0.00;8;46;24.21;1.00;1076820; 121508;6.07;132;56;280.44;0.14;0.14;0;1.66;0.32
11.04.2024 08:14:35;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.05;0.02;0.02; 0.00;8;46;23.31;0.97;1076820; 121508;6.07;132;56;269.99;0.14;0.14;0;1.60;0.31
11.04.2024 08:14:43;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.05;0.02;0.02; 0.00;8;46;22.47;0.93;1076820; 121508;6.07;132;56;260.30;0.13;0.13;0;1.54;0.30
11.04.2024 08:14:50;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.05;0.02;0.02; 0.00;8;46;21.69;0.90;1076820; 121508;6.07;132;56;251.29;0.13;0.13;0;1.49;0.29
11.04.2024 08:14:58;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.04;0.02;0.02; 0.00;8;46;20.97;0.87;1076820; 121508;6.07;132;56;242.90;0.12;0.12;0;1.44;0.28
11.04.2024 08:15:06;968;/usr/libexec/mariadbd --basedir=/usr;mariadbd;0.0;0;0.04;0.02;0.02; 0.00;8;46;20.29;0.84;1076820; 121508;6.07;132;56;235.05;0.12;0.12;0;1.39;0.27
