Timestamp;PID;PID_NAME;COMMAND;CPU%;CPU#;CPUWait%;UserCPU%;SystemCPU%;GuestCPU%;AppThreads;fdNR; MinorFaults minflt/s;MajorFaults majflt/s ;MemVSZ(KB);MemRSS(KB);Mem%;StackSize;StackRef; DiskRead(kB/s);DiskWrite(kB/s);kB_ccwr/s;iodelay;CSWCH;NS_CSWCH
11.04.2024 10:09:31;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.41;0.08; 0.00;41;25;191.88;0.00;27361672; 709340;35.45;132;28;0.00;0.17;0.00;0;0.00;0.00
11.04.2024 10:09:37;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.40;0.08; 0.00;41;25;190.64;0.00;27361672; 709340;35.45;132;28;0.00;0.17;0.00;0;0.00;0.00
11.04.2024 10:09:42;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.39;0.08; 0.00;41;25;189.42;0.00;27361672; 709384;35.45;132;28;0.00;0.19;0.00;0;0.00;0.00
11.04.2024 10:09:48;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.38;0.08; 0.00;41;25;188.21;0.00;27361672; 709384;35.45;132;28;0.00;0.19;0.00;0;0.00;0.00
11.04.2024 10:09:54;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.37;0.08; 0.00;41;25;187.02;0.00;27361672; 709384;35.45;132;28;0.00;0.20;0.00;0;0.00;0.00
11.04.2024 10:09:59;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;6.7;0;0.00;1.36;0.07; 0.00;41;25;185.84;0.00;27361672; 709384;35.45;132;28;0.00;0.21;0.00;0;0.00;0.00
11.04.2024 10:10:05;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.36;0.08; 0.00;41;25;184.67;0.00;27361672; 709384;35.45;132;28;0.00;0.22;0.00;0;0.00;0.00
11.04.2024 10:10:11;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.35;0.08; 0.00;41;25;183.51;0.00;27361672; 709388;35.45;132;28;0.00;0.23;0.00;0;0.00;0.00
11.04.2024 10:10:16;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.34;0.08; 0.00;41;25;182.38;0.00;27361672; 709388;35.45;132;28;0.00;0.23;0.00;0;0.00;0.00
11.04.2024 10:10:22;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.33;0.08; 0.00;41;25;181.26;0.00;27361672; 709412;35.46;132;28;0.00;0.24;0.00;0;0.00;0.00
11.04.2024 10:10:28;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.32;0.08; 0.00;41;25;180.15;0.00;27361672; 709484;35.46;132;28;0.00;0.24;0.00;0;0.00;0.00
11.04.2024 10:10:33;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.32;0.08; 0.00;41;25;179.06;0.00;27361672; 709484;35.46;132;28;0.00;0.25;0.00;0;0.00;0.00
11.04.2024 10:10:39;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.31;0.08; 0.00;41;25;177.97;0.00;27361672; 709484;35.46;132;28;0.00;0.27;0.00;0;0.00;0.00
11.04.2024 10:10:45;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.30;0.08; 0.00;41;25;176.91;0.00;27361672; 709484;35.46;132;28;0.00;0.27;0.00;0;0.00;0.00
11.04.2024 10:10:50;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.29;0.08; 0.00;41;25;175.85;0.00;27361672; 709492;35.46;132;28;0.00;0.27;0.00;0;0.00;0.00
11.04.2024 10:10:56;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.29;0.08; 0.00;41;25;174.81;0.00;27361672; 709492;35.46;132;28;0.00;0.28;0.00;0;0.00;0.00
11.04.2024 10:11:02;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.28;0.08; 0.00;41;25;173.78;0.00;27361672; 709492;35.46;132;28;0.00;0.29;0.00;0;0.00;0.00
11.04.2024 10:11:07;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.27;0.07; 0.00;41;25;172.75;0.00;27361672; 709492;35.46;132;28;0.00;0.30;0.00;0;0.00;0.00
11.04.2024 10:11:13;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.27;0.07; 0.00;41;25;171.74;0.00;27361672; 709492;35.46;132;28;0.00;0.31;0.00;0;0.00;0.00
11.04.2024 10:11:19;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.26;0.07; 0.00;41;25;170.74;0.00;27361672; 709492;35.46;132;28;0.00;0.31;0.00;0;0.00;0.00
11.04.2024 10:11:24;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.25;0.07; 0.00;41;25;169.75;0.00;27361672; 711536;35.56;132;28;0.00;0.31;0.00;0;0.00;0.00
11.04.2024 10:11:30;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.25;0.07; 0.00;41;25;168.78;0.00;27361672; 711536;35.56;132;28;0.00;0.32;0.00;0;0.00;0.00
11.04.2024 10:11:36;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.24;0.07; 0.00;41;25;167.82;0.00;27361672; 711536;35.56;132;28;0.00;0.33;0.00;0;0.00;0.00
11.04.2024 10:11:41;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.23;0.07; 0.00;41;25;166.87;0.00;27361672; 711536;35.56;132;28;0.00;0.33;0.00;0;0.00;0.00
11.04.2024 10:11:47;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.23;0.07; 0.00;41;25;165.93;0.00;27361672; 711536;35.56;132;28;0.00;0.34;0.00;0;0.00;0.00
11.04.2024 10:11:53;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.22;0.07; 0.00;41;25;165.00;0.00;27361672; 711628;35.57;132;28;0.00;0.35;0.00;0;0.00;0.00
11.04.2024 10:11:58;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.21;0.07; 0.00;41;25;164.08;0.00;27361672; 711628;35.57;132;28;0.00;0.36;0.00;0;0.00;0.00
11.04.2024 10:12:04;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.21;0.07; 0.00;41;25;163.17;0.00;27361672; 711876;35.58;132;28;0.00;0.37;0.00;0;0.00;0.00
11.04.2024 10:12:10;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.20;0.07; 0.00;41;25;162.27;0.00;27361672; 711876;35.58;132;28;0.00;0.37;0.00;0;0.00;0.00
11.04.2024 10:12:15;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.20;0.07; 0.00;41;25;161.38;0.00;27361672; 712080;35.59;132;28;0.00;0.39;0.00;0;0.00;0.00
11.04.2024 10:12:21;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.19;0.07; 0.00;41;25;160.50;0.00;27361672; 712080;35.59;132;28;0.00;0.39;0.00;0;0.00;0.00
11.04.2024 10:12:27;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.18;0.07; 0.00;41;25;159.63;0.00;27361672; 712304;35.60;132;28;0.00;0.40;0.00;0;0.00;0.00
11.04.2024 10:12:32;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.18;0.07; 0.00;41;25;158.76;0.00;27361672; 712508;35.61;132;28;0.00;0.40;0.00;0;0.00;0.00
11.04.2024 10:12:38;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.17;0.07; 0.00;41;25;157.91;0.00;27361672; 712508;35.61;132;28;0.00;0.41;0.00;0;0.00;0.00
11.04.2024 10:12:44;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.17;0.07; 0.00;41;25;157.07;0.00;27361672; 712508;35.61;132;28;0.00;0.42;0.00;0;0.00;0.00
11.04.2024 10:12:49;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.16;0.07; 0.00;41;25;156.24;0.00;27361672; 712508;35.61;132;28;0.00;0.42;0.00;0;0.00;0.00
11.04.2024 10:12:55;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.16;0.07; 0.00;41;25;155.41;0.00;27361672; 712508;35.61;132;28;0.00;0.43;0.00;0;0.00;0.00
11.04.2024 10:13:01;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.15;0.07; 0.00;41;25;154.60;0.00;27361672; 712508;35.61;132;28;0.00;0.44;0.00;0;0.00;0.00
11.04.2024 10:13:06;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.14;0.07; 0.00;41;25;153.80;0.00;27361672; 712508;35.61;132;28;0.00;0.44;0.00;0;0.00;0.00
11.04.2024 10:13:12;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.14;0.07; 0.00;41;25;153.00;0.00;27361672; 712508;35.61;132;28;0.00;0.45;0.00;0;0.00;0.00
11.04.2024 10:13:17;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.13;0.07; 0.00;41;25;152.21;0.00;27361672; 712508;35.61;132;28;0.00;0.45;0.00;0;0.00;0.00
11.04.2024 10:13:23;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.13;0.07; 0.00;41;25;151.42;0.00;27361672; 712508;35.61;132;28;0.00;0.45;0.00;0;0.00;0.00
11.04.2024 10:13:29;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.12;0.07; 0.00;41;25;150.65;0.00;27361672; 712508;35.61;132;28;0.00;0.45;0.00;0;0.00;0.00
11.04.2024 10:13:34;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.12;0.07; 0.00;41;25;149.89;0.00;27361672; 712572;35.61;132;28;0.00;0.46;0.00;0;0.00;0.00
11.04.2024 10:13:40;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.11;0.07; 0.00;41;25;149.13;0.00;27361672; 712572;35.61;132;28;0.00;0.46;0.00;0;0.00;0.00
11.04.2024 10:13:46;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.11;0.07; 0.00;41;25;148.38;0.00;27361672; 712572;35.61;132;28;0.00;0.47;0.00;0;0.00;0.00
11.04.2024 10:13:51;14295;/usr/bin/java -jar -Xlog:gc -XX:+UseZGC -XX:+ZGenerational /var/www/siimon/backend/backend-0.jar;java;0.0;0;0.00;1.10;0.07; 0.00;41;25;147.63;0.00;27361672; 712572;35.61;132;28;0.00;0.47;0.00;0;0.00;0.00
